Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand
Austin Dean,621573,146,37.0,27.0,6.0,5.0,0.0,2.0,24.0,1.0,0.0,20.0,0.0,0.206,97.0,0.212,0.32,0.532,0.0,0.0,0.0,4.0,386.0,99.0,31.0,11.0,30.0,0.0,1.0,0.25,1.0,48.5,0.0,0.2,3.0,0.2,0.4,0.2,0.0,0.182,6.0,0.182,0.364,0.182,0.283,6.48,1.06,10.08,2.52,25.0,16.12,7.2,0.5,0.64,3.0,6.48,2.16,1.36,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bryan Holaday,592407,146,33.0,29.0,10.0,5.0,0.0,3.0,16.0,10.0,2.0,26.0,1.0,0.283,92.0,0.359,0.435,0.794,1.0,0.0,0.0,5.0,405.0,104.0,40.0,9.0,34.0,1.0,0.0,0.315,1.32,30.67,0.0,0.167,2.0,0.231,0.481,0.25,41.0,0.244,10.0,0.295,0.685,0.39,0.283,6.48,1.06,10.08,2.52,25.0,16.12,7.2,0.5,0.64,3.0,6.48,2.16,1.36,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Curtis Granderson,434158,146,115.0,61.0,42.0,17.0,1.0,11.0,90.0,38.0,1.0,55.0,3.0,0.187,294.0,0.285,0.364,0.649,3.0,0.0,0.0,3.0,1452.0,337.0,107.0,33.0,105.0,0.0,2.0,0.226,0.68,26.73,0.0,0.182,2.0,0.357,0.539,0.182,25.0,0.2,5.0,0.375,0.695,0.32,0.283,6.48,1.06,10.08,2.52,25.0,16.12,7.2,0.5,0.64,3.0,6.48,2.16,1.36,0.25,8.0,0.125,1.0,0.3,0.8,0.5,0.0
Garrett Cooper,643265,146,93.0,99.0,48.0,13.0,1.0,12.0,99.0,30.0,0.0,92.0,5.0,0.279,330.0,0.346,0.433,0.779,0.0,0.0,0.0,9.0,1512.0,367.0,143.0,43.0,125.0,0.0,2.0,0.362,2.36,27.5,0.0,0.19,4.0,0.227,0.465,0.238,54.0,0.259,14.0,0.31,0.68,0.37,0.283,6.48,1.06,10.08,2.52,25.0,16.12,7.2,0.5,0.64,3.0,6.48,2.16,1.36,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Harold Ramirez,623912,146,90.0,111.0,41.0,17.0,1.0,7.0,72.0,13.0,1.0,86.0,4.0,0.266,323.0,0.302,0.39,0.692,0.0,2.0,1.0,7.0,1276.0,341.0,126.0,40.0,124.0,0.0,1.0,0.322,2.02,46.14,0.0,0.192,5.0,0.192,0.461,0.269,0.0,0.265,13.0,0.294,0.641,0.347,0.283,6.48,1.06,10.08,2.52,25.0,16.12,7.2,0.5,0.64,3.0,6.48,2.16,1.36,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isan Diaz,656371,146,22.0,16.0,7.0,2.0,0.0,2.0,25.0,10.0,0.0,13.0,1.0,0.171,76.0,0.273,0.276,0.549,1.0,0.0,0.0,1.0,339.0,88.0,21.0,8.0,24.0,0.0,1.0,0.22,0.7,38.0,21.0,0.19,4.0,0.37,0.751,0.381,48.0,0.146,7.0,0.276,0.505,0.229,0.283,6.48,1.06,10.08,2.52,25.0,16.12,7.2,0.5,0.64,3.0,6.48,2.16,1.36,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Berti,542932,146,48.0,52.0,34.0,9.0,1.0,5.0,41.0,14.0,0.0,43.0,6.0,0.274,157.0,0.354,0.439,0.793,1.0,8.0,0.889,2.0,708.0,178.0,69.0,15.0,64.0,0.0,1.0,0.339,2.36,31.4,30.0,0.3,9.0,0.364,0.797,0.433,18.0,0.241,13.0,0.359,0.803,0.444,0.283,6.48,1.06,10.08,2.52,25.0,16.12,7.2,0.5,0.64,3.0,6.48,2.16,1.36,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jorge Alfaro,595751,146,103.0,84.0,36.0,11.0,1.0,14.0,128.0,12.0,0.0,95.0,7.0,0.271,350.0,0.307,0.429,0.736,3.0,2.0,0.4,9.0,1371.0,371.0,150.0,44.0,163.0,0.0,2.0,0.386,1.87,25.0,9.33,0.393,11.0,0.414,1.164,0.75,18.33,0.364,20.0,0.386,0.95,0.564,0.283,6.48,1.06,10.08,2.52,25.0,16.12,7.2,0.5,0.64,3.0,6.48,2.16,1.36,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lewis Brinson,621446,146,50.0,42.0,9.0,8.0,1.0,0.0,52.0,6.0,0.0,29.0,4.0,0.186,156.0,0.234,0.25,0.484,1.0,1.0,0.5,5.0,648.0,169.0,39.0,10.0,56.0,2.0,1.0,0.276,1.17,0.0,0.0,0.182,4.0,0.28,0.553,0.273,0.0,0.173,9.0,0.214,0.483,0.269,0.283,6.48,1.06,10.08,2.52,25.0,16.12,7.2,0.5,0.64,3.0,6.48,2.16,1.36,0.25,2.0,0.5,1.0,0.5,1.0,0.5,1.0
Martin Prado,445988,146,80.0,69.0,20.0,8.0,0.0,1.0,35.0,8.0,0.0,48.0,0.0,0.236,203.0,0.262,0.291,0.552,0.0,0.0,0.0,6.0,838.0,214.0,59.0,14.0,66.0,0.0,3.0,0.276,1.28,203.0,0.0,0.0,0.0,0.143,0.143,0.0,0.0,0.105,2.0,0.182,0.287,0.105,0.283,6.48,1.06,10.08,2.52,25.0,16.12,7.2,0.5,0.64,3.0,6.48,2.16,1.36,0.25,14.0,0.214,3.0,0.214,0.428,0.214,1.0
Neil Walker,435522,146,93.0,71.0,29.0,15.0,1.0,6.0,62.0,32.0,0.0,74.0,1.0,0.267,277.0,0.344,0.394,0.738,0.0,2.0,1.0,6.0,1224.0,311.0,109.0,29.0,122.0,0.0,1.0,0.324,1.0,46.17,27.0,0.333,9.0,0.379,0.86,0.481,51.0,0.314,16.0,0.364,0.815,0.451,0.283,6.48,1.06,10.08,2.52,25.0,16.12,7.2,0.5,0.64,3.0,6.48,2.16,1.36,0.25,7.0,0.286,2.0,0.286,0.715,0.429,0.0
Starlin Castro,516770,146,132.0,159.0,44.0,21.0,3.0,13.0,93.0,18.0,1.0,136.0,1.0,0.262,520.0,0.284,0.388,0.672,2.0,2.0,0.5,19.0,2020.0,546.0,202.0,67.0,215.0,0.0,7.0,0.292,1.14,40.0,12.0,0.292,7.0,0.292,0.917,0.625,27.5,0.255,14.0,0.25,0.668,0.418,0.283,6.48,1.06,10.08,2.52,25.0,16.12,7.2,0.5,0.64,3.0,6.48,2.16,1.36,0.25,10.0,0.5,5.0,0.5,1.1,0.6,1.0
Aristides Aquino,606157,113,26.0,18.0,20.0,4.0,0.0,13.0,23.0,8.0,1.0,29.0,2.0,0.315,92.0,0.382,0.783,1.165,0.0,2.0,1.0,3.0,420.0,102.0,72.0,29.0,39.0,0.0,0.0,0.286,0.82,7.08,14.0,0.321,9.0,0.387,1.03,0.643,11.4,0.246,14.0,0.328,0.889,0.561,0.278,10.8,0.22,9.0,3.6,5.0,17.0,10.8,0.0,0.58,0.75,5.4,7.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Curt Casali,592200,113,65.0,29.0,21.0,8.0,0.0,7.0,44.0,20.0,1.0,41.0,1.0,0.259,158.0,0.341,0.443,0.784,0.0,0.0,0.0,0.0,743.0,182.0,70.0,29.0,55.0,0.0,3.0,0.309,0.62,22.57,6.33,0.421,8.0,0.409,1.356,0.947,12.67,0.237,9.0,0.295,0.795,0.5,0.278,10.8,0.22,9.0,3.6,5.0,17.0,10.8,0.0,0.58,0.75,5.4,7.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Derek Dietrich,518618,113,102.0,51.0,41.0,8.0,2.0,19.0,70.0,27.0,2.0,47.0,25.0,0.203,232.0,0.347,0.5,0.847,1.0,1.0,0.5,2.0,1111.0,286.0,116.0,43.0,82.0,0.0,1.0,0.194,0.78,12.21,0.0,0.071,1.0,0.35,0.493,0.143,0.0,0.091,2.0,0.333,0.515,0.182,0.278,10.8,0.22,9.0,3.6,5.0,17.0,10.8,0.0,0.58,0.75,5.4,7.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eugenio Suarez,553993,113,131.0,94.0,74.0,19.0,1.0,38.0,154.0,52.0,3.0,126.0,9.0,0.262,481.0,0.341,0.543,0.884,2.0,3.0,0.6,12.0,2258.0,548.0,261.0,83.0,199.0,0.0,6.0,0.298,0.83,12.66,7.25,0.379,11.0,0.4,1.228,0.828,11.6,0.276,16.0,0.333,0.885,0.552,0.278,10.8,0.22,9.0,3.6,5.0,17.0,10.8,0.0,0.58,0.75,5.4,7.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Freddy Galvis,520471,113,130.0,112.0,64.0,26.0,1.0,22.0,131.0,23.0,1.0,139.0,0.0,0.275,506.0,0.305,0.46,0.766,1.0,4.0,0.8,11.0,2063.0,532.0,233.0,65.0,189.0,1.0,2.0,0.33,0.88,23.0,27.0,0.259,7.0,0.31,0.754,0.444,14.0,0.339,19.0,0.356,0.945,0.589,0.278,10.8,0.22,9.0,3.6,5.0,17.0,10.8,0.0,0.58,0.75,5.4,7.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Votto,458015,113,115.0,95.0,61.0,25.0,1.0,12.0,104.0,58.0,2.0,112.0,3.0,0.259,432.0,0.349,0.405,0.755,0.0,4.0,1.0,10.0,2015.0,495.0,175.0,39.0,153.0,0.0,2.0,0.314,0.77,36.0,0.0,0.308,8.0,0.4,0.823,0.423,27.0,0.241,13.0,0.364,0.79,0.426,0.278,10.8,0.22,9.0,3.6,5.0,17.0,10.8,0.0,0.58,0.75,5.4,7.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Iglesias,578428,113,121.0,137.0,55.0,18.0,3.0,9.0,60.0,16.0,3.0,125.0,3.0,0.298,420.0,0.327,0.419,0.746,5.0,5.0,0.5,14.0,1603.0,442.0,176.0,49.0,155.0,1.0,2.0,0.329,1.36,46.67,27.0,0.37,10.0,0.393,0.874,0.481,57.0,0.333,19.0,0.35,0.771,0.421,0.278,10.8,0.22,9.0,3.6,5.0,17.0,10.8,0.0,0.58,0.75,5.4,7.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Josh VanMeter,642165,113,68.0,32.0,24.0,10.0,1.0,5.0,38.0,20.0,0.0,43.0,2.0,0.279,154.0,0.369,0.455,0.824,3.0,6.0,0.667,3.0,719.0,176.0,70.0,17.0,83.0,0.0,0.0,0.342,0.78,30.8,22.0,0.182,4.0,0.308,0.717,0.409,48.0,0.271,13.0,0.352,0.769,0.417,0.278,10.8,0.22,9.0,3.6,5.0,17.0,10.8,0.0,0.58,0.75,5.4,7.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Farmer,571657,113,84.0,32.0,20.0,5.0,0.0,8.0,47.0,6.0,1.0,38.0,3.0,0.252,151.0,0.292,0.444,0.736,1.0,4.0,0.8,1.0,684.0,161.0,67.0,25.0,65.0,0.0,1.0,0.309,0.91,18.88,13.0,0.308,4.0,0.357,0.895,0.538,16.0,0.313,10.0,0.353,0.884,0.531,0.278,10.8,0.22,9.0,3.6,5.0,17.0,10.8,0.0,0.58,0.75,5.4,7.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nick Senzel,669222,113,94.0,89.0,53.0,20.0,4.0,11.0,92.0,28.0,0.0,93.0,3.0,0.264,352.0,0.323,0.438,0.76,4.0,14.0,0.778,6.0,1508.0,389.0,154.0,41.0,109.0,0.0,1.0,0.328,1.13,32.0,23.0,0.217,5.0,0.308,0.656,0.348,26.0,0.173,9.0,0.259,0.567,0.308,0.278,10.8,0.22,9.0,3.6,5.0,17.0,10.8,0.0,0.58,0.75,5.4,7.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Phillip Ervin,640447,113,67.0,31.0,20.0,7.0,6.0,4.0,37.0,11.0,0.0,45.0,2.0,0.304,148.0,0.36,0.514,0.874,2.0,3.0,0.6,3.0,691.0,161.0,76.0,15.0,56.0,0.0,0.0,0.383,0.89,37.0,20.0,0.2,4.0,0.2,0.65,0.45,21.0,0.19,8.0,0.227,0.632,0.405,0.278,10.8,0.22,9.0,3.6,5.0,17.0,10.8,0.0,0.58,0.75,5.4,7.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tucker Barnhart,571466,113,88.0,68.0,28.0,10.0,0.0,9.0,69.0,35.0,7.0,57.0,2.0,0.232,246.0,0.331,0.382,0.713,0.0,1.0,1.0,3.0,1094.0,285.0,94.0,33.0,89.0,1.0,1.0,0.284,1.26,27.33,0.0,0.19,4.0,0.292,0.578,0.286,44.0,0.295,13.0,0.392,0.847,0.455,0.278,10.8,0.22,9.0,3.6,5.0,17.0,10.8,0.0,0.58,0.75,5.4,7.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amed Rosario,642708,121,128.0,135.0,63.0,26.0,7.0,12.0,106.0,27.0,2.0,146.0,2.0,0.29,504.0,0.326,0.44,0.767,8.0,15.0,0.652,10.0,1983.0,538.0,222.0,56.0,193.0,2.0,3.0,0.344,1.11,42.0,0.0,0.242,8.0,0.242,0.515,0.273,0.0,0.352,25.0,0.378,0.815,0.437,0.346,8.51,1.09,13.68,1.49,24.1,19.64,9.34,1.0,0.6,2.0,8.88,4.44,2.01,0.25,9.0,0.556,5.0,0.556,1.112,0.556,1.0
J.D. Davis,605204,121,115.0,87.0,48.0,16.0,1.0,17.0,77.0,32.0,2.0,100.0,2.0,0.304,329.0,0.367,0.514,0.881,0.0,3.0,1.0,12.0,1441.0,365.0,169.0,46.0,150.0,0.0,2.0,0.35,1.3,19.35,14.0,0.214,6.0,0.29,0.719,0.429,17.67,0.283,15.0,0.333,0.786,0.453,0.346,8.51,1.09,13.68,1.49,24.1,19.64,9.34,1.0,0.6,2.0,8.88,4.44,2.01,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jeff McNeil,643446,121,109.0,97.0,68.0,33.0,1.0,16.0,64.0,28.0,2.0,137.0,18.0,0.333,411.0,0.4,0.535,0.936,5.0,4.0,0.444,4.0,1664.0,457.0,220.0,57.0,138.0,0.0,0.0,0.366,0.86,25.69,27.0,0.333,9.0,0.379,0.972,0.593,10.4,0.346,18.0,0.452,1.202,0.75,0.346,8.51,1.09,13.68,1.49,24.1,19.64,9.34,1.0,0.6,2.0,8.88,4.44,2.01,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Panik,605412,121,120.0,124.0,44.0,18.0,2.0,3.0,45.0,38.0,2.0,96.0,4.0,0.241,399.0,0.31,0.318,0.628,2.0,4.0,0.667,5.0,1694.0,447.0,127.0,32.0,158.0,2.0,4.0,0.262,0.89,133.0,0.0,0.208,5.0,0.24,0.448,0.208,0.0,0.28,14.0,0.321,0.661,0.34,0.346,8.51,1.09,13.68,1.49,24.1,19.64,9.34,1.0,0.6,2.0,8.88,4.44,2.01,0.25,9.0,0.111,1.0,0.111,0.333,0.222,0.0
Juan Lagares,501571,121,108.0,59.0,30.0,11.0,1.0,2.0,64.0,19.0,3.0,46.0,2.0,0.213,216.0,0.282,0.301,0.582,1.0,3.0,0.75,6.0,918.0,240.0,65.0,19.0,84.0,2.0,1.0,0.291,1.18,108.0,0.0,0.2,5.0,0.31,0.63,0.32,0.0,0.308,16.0,0.357,0.78,0.423,0.346,8.51,1.09,13.68,1.49,24.1,19.64,9.34,1.0,0.6,2.0,8.88,4.44,2.01,0.25,15.0,0.2,3.0,0.294,0.627,0.333,1.0
Luis Guillorme,641645,121,32.0,13.0,6.0,3.0,0.0,1.0,11.0,5.0,0.0,10.0,0.0,0.222,45.0,0.3,0.356,0.656,0.0,0.0,0.0,2.0,228.0,50.0,16.0,3.0,19.0,0.0,0.0,0.273,1.18,45.0,0.0,0.333,3.0,0.538,1.094,0.556,23.0,0.261,6.0,0.37,0.892,0.522,0.346,8.51,1.09,13.68,1.49,24.1,19.64,9.34,1.0,0.6,2.0,8.88,4.44,2.01,0.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Conforto,624424,121,122.0,91.0,71.0,22.0,1.0,27.0,116.0,66.0,4.0,115.0,10.0,0.257,447.0,0.362,0.492,0.854,1.0,7.0,0.875,8.0,2083.0,528.0,220.0,77.0,187.0,0.0,5.0,0.285,0.7,16.56,0.0,0.241,7.0,0.29,0.669,0.379,30.0,0.217,13.0,0.304,0.687,0.383,0.346,8.51,1.09,13.68,1.49,24.1,19.64,9.34,1.0,0.6,2.0,8.88,4.44,2.01,0.25,4.0,0.25,1.0,0.5,1.5,1.0,0.0
Pete Alonso,624413,121,131.0,109.0,79.0,27.0,2.0,42.0,143.0,60.0,4.0,126.0,19.0,0.263,479.0,0.365,0.591,0.956,0.0,1.0,1.0,11.0,2260.0,561.0,283.0,101.0,212.0,0.0,3.0,0.283,1.05,11.4,14.0,0.143,4.0,0.226,0.619,0.393,15.0,0.3,18.0,0.391,0.958,0.567,0.346,8.51,1.09,13.68,1.49,24.1,19.64,9.34,1.0,0.6,2.0,8.88,4.44,2.01,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rajai Davis,434658,121,10.0,4.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.231,13.0,0.286,0.538,0.824,0.0,0.0,0.0,0.0,58.0,14.0,7.0,4.0,5.0,0.0,0.0,0.222,1.33,13.0,0.0,0.143,1.0,0.25,0.536,0.286,13.0,0.231,3.0,0.286,0.824,0.538,0.346,8.51,1.09,13.68,1.49,24.1,19.64,9.34,1.0,0.6,2.0,8.88,4.44,2.01,0.25,52.0,0.308,16.0,0.368,0.906,0.538,1.0
Rene Rivera,425784,121,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.333,0.0,0.333,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.346,8.51,1.09,13.68,1.49,24.1,19.64,9.34,1.0,0.6,2.0,8.88,4.44,2.01,0.25,1.0,1.0,1.0,1.0,5.0,4.0,1.0
Todd Frazier,453943,121,108.0,87.0,48.0,14.0,2.0,16.0,92.0,31.0,0.0,86.0,8.0,0.229,375.0,0.302,0.405,0.707,2.0,1.0,0.333,9.0,1653.0,414.0,152.0,51.0,168.0,0.0,0.0,0.262,0.79,23.44,0.0,0.182,4.0,0.28,0.507,0.227,56.0,0.179,10.0,0.22,0.506,0.286,0.346,8.51,1.09,13.68,1.49,24.1,19.64,9.34,1.0,0.6,2.0,8.88,4.44,2.01,0.25,11.0,0.182,2.0,0.25,0.614,0.364,1.0
Wilson Ramos,467092,121,117.0,157.0,44.0,11.0,0.0,13.0,55.0,38.0,5.0,114.0,2.0,0.29,393.0,0.354,0.417,0.771,0.0,1.0,1.0,14.0,1414.0,435.0,164.0,64.0,171.0,0.0,2.0,0.309,2.28,30.23,0.0,0.458,11.0,0.48,0.98,0.5,0.0,0.429,24.0,0.458,0.922,0.464,0.346,8.51,1.09,13.68,1.49,24.1,19.64,9.34,1.0,0.6,2.0,8.88,4.44,2.01,0.25,8.0,0.25,2.0,0.333,0.583,0.25,1.0
Addison Russell,608365,112,66.0,48.0,21.0,3.0,1.0,8.0,44.0,19.0,2.0,42.0,1.0,0.249,169.0,0.325,0.42,0.745,0.0,0.0,0.0,4.0,775.0,192.0,71.0,21.0,63.0,1.0,2.0,0.286,1.26,21.12,9.0,0.278,5.0,0.278,0.889,0.611,16.0,0.25,8.0,0.294,0.732,0.438,0.178,1.36,0.93,5.73,0.27,33.0,15.91,2.18,1.0,0.68,6.29,12.0,1.91,0.85,1.0,11.0,0.182,2.0,0.25,0.705,0.455,1.0
Anthony Rizzo,519203,112,125.0,126.0,80.0,26.0,2.0,25.0,77.0,63.0,3.0,129.0,22.0,0.29,445.0,0.402,0.526,0.928,2.0,5.0,0.714,14.0,2155.0,532.0,234.0,82.0,177.0,0.0,2.0,0.301,1.1,17.8,6.0,0.444,8.0,0.63,1.63,1.0,11.0,0.341,15.0,0.508,1.167,0.659,0.178,1.36,0.93,5.73,0.27,33.0,15.91,2.18,1.0,0.68,6.29,12.0,1.91,0.85,1.0,23.0,0.435,10.0,0.48,1.089,0.609,0.0
David Bote,623520,112,107.0,74.0,38.0,16.0,0.0,10.0,81.0,35.0,3.0,69.0,5.0,0.257,269.0,0.35,0.428,0.778,1.0,4.0,0.8,7.0,1247.0,311.0,115.0,40.0,120.0,0.0,2.0,0.328,1.57,26.9,0.0,0.429,3.0,0.6,1.314,0.714,0.0,0.381,8.0,0.536,1.012,0.476,0.178,1.36,0.93,5.73,0.27,33.0,15.91,2.18,1.0,0.68,6.29,12.0,1.91,0.85,1.0,5.0,0.2,1.0,0.167,0.367,0.2,1.0
Ian Happ,664023,112,30.0,15.0,14.0,2.0,1.0,5.0,21.0,11.0,0.0,17.0,0.0,0.23,74.0,0.329,0.486,0.816,0.0,1.0,1.0,0.0,346.0,85.0,36.0,13.0,29.0,0.0,0.0,0.25,0.71,14.8,19.0,0.105,2.0,0.227,0.49,0.263,19.0,0.184,7.0,0.279,0.7,0.421,0.178,1.36,0.93,5.73,0.27,33.0,15.91,2.18,1.0,0.68,6.29,12.0,1.91,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Heyward,518792,112,123.0,123.0,64.0,16.0,4.0,18.0,94.0,54.0,5.0,113.0,4.0,0.259,436.0,0.345,0.438,0.783,2.0,7.0,0.778,11.0,1866.0,496.0,191.0,49.0,160.0,0.0,2.0,0.291,1.14,24.22,0.0,0.154,4.0,0.29,0.482,0.192,52.0,0.173,9.0,0.328,0.616,0.288,0.178,1.36,0.93,5.73,0.27,33.0,15.91,2.18,1.0,0.68,6.29,12.0,1.91,0.85,1.0,24.0,0.375,9.0,0.4,0.817,0.417,0.0
Javier Baez,595879,112,129.0,134.0,87.0,37.0,4.0,29.0,149.0,26.0,3.0,146.0,0.0,0.282,517.0,0.316,0.538,0.853,7.0,10.0,0.588,16.0,1934.0,545.0,278.0,85.0,200.0,0.0,2.0,0.343,1.49,17.83,25.0,0.24,6.0,0.321,0.801,0.48,53.0,0.208,11.0,0.259,0.636,0.377,0.178,1.36,0.93,5.73,0.27,33.0,15.91,2.18,1.0,0.68,6.29,12.0,1.91,0.85,1.0,11.0,0.182,2.0,0.25,0.432,0.182,1.0
Jonathan Lucroy,518960,112,84.0,78.0,29.0,10.0,1.0,7.0,46.0,23.0,1.0,66.0,5.0,0.245,269.0,0.313,0.368,0.681,0.0,0.0,0.0,16.0,1234.0,300.0,99.0,34.0,130.0,0.0,3.0,0.269,0.95,38.43,0.0,0.25,5.0,0.318,0.618,0.3,0.0,0.276,8.0,0.344,0.689,0.345,0.178,1.36,0.93,5.73,0.27,33.0,15.91,2.18,1.0,0.68,6.29,12.0,1.91,0.85,1.0,14.0,0.214,3.0,0.214,0.5,0.286,1.0
Kris Bryant,592178,112,126.0,99.0,94.0,34.0,1.0,26.0,118.0,63.0,1.0,134.0,12.0,0.282,475.0,0.379,0.522,0.901,0.0,2.0,1.0,9.0,2146.0,551.0,248.0,64.0,164.0,0.0,1.0,0.325,0.79,18.27,27.0,0.222,6.0,0.276,0.683,0.407,14.75,0.22,13.0,0.292,0.784,0.492,0.178,1.36,0.93,5.73,0.27,33.0,15.91,2.18,1.0,0.68,6.29,12.0,1.91,0.85,1.0,14.0,0.357,5.0,0.438,1.295,0.857,1.0
Kyle Schwarber,656941,112,126.0,99.0,64.0,19.0,1.0,31.0,125.0,58.0,4.0,98.0,3.0,0.228,430.0,0.321,0.493,0.814,3.0,1.0,0.25,5.0,2050.0,496.0,212.0,72.0,155.0,0.0,5.0,0.24,0.88,13.87,9.33,0.214,6.0,0.241,0.812,0.571,10.8,0.204,11.0,0.259,0.778,0.519,0.178,1.36,0.93,5.73,0.27,33.0,15.91,2.18,1.0,0.68,6.29,12.0,1.91,0.85,1.0,9.0,0.111,1.0,0.2,0.311,0.111,0.0
Nicholas Castellanos,592206,112,125.0,116.0,79.0,46.0,3.0,20.0,120.0,36.0,1.0,148.0,4.0,0.292,507.0,0.342,0.513,0.855,2.0,2.0,0.5,11.0,2043.0,549.0,260.0,53.0,174.0,0.0,2.0,0.347,0.93,25.35,15.0,0.367,11.0,0.387,1.02,0.633,12.4,0.371,23.0,0.4,1.061,0.661,0.178,1.36,0.93,5.73,0.27,33.0,15.91,2.18,1.0,0.68,6.29,12.0,1.91,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tony Kemp,643393,112,87.0,63.0,25.0,7.0,3.0,7.0,40.0,18.0,1.0,45.0,4.0,0.217,207.0,0.288,0.382,0.669,4.0,4.0,0.5,4.0,841.0,234.0,79.0,22.0,80.0,1.0,4.0,0.232,0.98,29.57,0.0,0.167,2.0,0.267,0.434,0.167,0.0,0.172,5.0,0.219,0.495,0.276,0.178,1.36,0.93,5.73,0.27,33.0,15.91,2.18,1.0,0.68,6.29,12.0,1.91,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor Caratini,605170,112,68.0,54.0,23.0,9.0,0.0,7.0,45.0,24.0,0.0,45.0,1.0,0.263,171.0,0.355,0.439,0.794,0.0,1.0,1.0,4.0,777.0,197.0,75.0,24.0,84.0,0.0,1.0,0.317,1.93,24.43,20.0,0.35,7.0,0.409,0.959,0.55,39.0,0.256,10.0,0.356,0.715,0.359,0.178,1.36,0.93,5.73,0.27,33.0,15.91,2.18,1.0,0.68,6.29,12.0,1.91,0.85,1.0,6.0,0.333,2.0,0.333,0.666,0.333,0.0
Danny Santana,542454,140,105.0,83.0,65.0,21.0,6.0,23.0,121.0,14.0,1.0,113.0,3.0,0.292,387.0,0.319,0.556,0.874,6.0,13.0,0.684,5.0,1531.0,409.0,215.0,62.0,149.0,0.0,4.0,0.364,1.12,16.83,16.0,0.156,5.0,0.156,0.5,0.344,13.0,0.215,14.0,0.215,0.723,0.508,0.275,6.92,1.0,9.69,3.12,26.0,15.62,7.27,0.667,0.66,2.78,8.65,3.12,1.42,0.0,10.0,0.2,2.0,0.2,0.5,0.3,1.0
