Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand,player_got_hit
Ryan O'Hearn,656811,118,78.0,72.0,24.0,8.0,1.0,9.0,77.0,31.0,1.0,44.0,1.0,0.171,257.0,0.262,0.315,0.577,1.0,0.0,0.0,7.0,1173.0,290.0,81.0,24.0,128.0,0.0,1.0,0.203,1.11,28.56,12.0,0.125,3.0,0.222,0.597,0.375,17.67,0.151,8.0,0.224,0.564,0.34,0.22,2.57,1.16,7.46,2.06,35.0,14.74,3.34,1.0,0.7,6.83,10.54,1.54,1.0,0.5,4.0,0.25,1.0,0.4,1.4,1.0,0.0,True
Whit Merrifield,593160,118,131.0,130.0,86.0,33.0,9.0,15.0,97.0,40.0,4.0,164.0,4.0,0.298,550.0,0.349,0.473,0.822,8.0,17.0,0.68,7.0,2275.0,596.0,260.0,65.0,174.0,0.0,2.0,0.339,0.81,36.67,31.0,0.258,8.0,0.258,0.613,0.355,21.33,0.266,17.0,0.288,0.726,0.438,0.22,2.57,1.16,7.46,2.06,35.0,14.74,3.34,1.0,0.7,6.83,10.54,1.54,1.0,0.5,15.0,0.333,5.0,0.333,1.0,0.667,1.0,True
Adam Frazier,624428,134,120.0,129.0,61.0,25.0,5.0,7.0,59.0,33.0,4.0,117.0,7.0,0.266,440.0,0.326,0.393,0.72,4.0,4.0,0.5,3.0,1850.0,483.0,173.0,35.0,144.0,2.0,1.0,0.293,0.93,62.86,24.0,0.25,6.0,0.28,0.738,0.458,25.0,0.26,13.0,0.327,0.787,0.46,0.298,7.62,0.84,10.73,1.38,26.0,19.04,8.31,1.0,0.62,3.2,11.08,3.46,1.58,0.25,3.0,0.333,1.0,0.5,1.167,0.667,1.0,True
Bryan Reynolds,668804,134,107.0,91.0,69.0,28.0,3.0,13.0,93.0,42.0,0.0,123.0,6.0,0.328,375.0,0.401,0.523,0.924,2.0,2.0,0.5,8.0,1682.0,426.0,196.0,54.0,132.0,0.0,3.0,0.404,1.28,28.85,0.0,0.36,9.0,0.433,0.993,0.56,29.0,0.31,18.0,0.388,0.922,0.534,0.298,7.62,0.84,10.73,1.38,26.0,19.04,8.31,1.0,0.62,3.2,11.08,3.46,1.58,0.25,3.0,0.667,2.0,0.667,2.0,1.333,1.0,True
Colin Moran,592567,134,124.0,90.0,39.0,23.0,1.0,12.0,95.0,26.0,4.0,106.0,2.0,0.283,374.0,0.331,0.447,0.777,0.0,0.0,0.0,8.0,1469.0,405.0,167.0,69.0,170.0,0.0,3.0,0.348,1.05,31.17,20.0,0.3,6.0,0.364,0.914,0.55,48.0,0.354,17.0,0.418,0.939,0.521,0.298,7.62,0.84,10.73,1.38,26.0,19.04,8.31,1.0,0.62,3.2,11.08,3.46,1.58,0.25,5.0,0.2,1.0,0.2,0.6,0.4,1.0,True
Elias Diaz,553869,134,84.0,74.0,27.0,13.0,0.0,1.0,48.0,21.0,0.0,63.0,0.0,0.247,255.0,0.302,0.31,0.612,0.0,0.0,0.0,9.0,1155.0,278.0,79.0,23.0,107.0,0.0,2.0,0.298,1.03,255.0,0.0,0.25,4.0,0.333,0.583,0.25,0.0,0.237,9.0,0.326,0.589,0.263,0.298,7.62,0.84,10.73,1.38,26.0,19.04,8.31,1.0,0.62,3.2,11.08,3.46,1.58,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.0,True
Erik Gonzalez,570481,134,30.0,30.0,6.0,2.0,1.0,0.0,23.0,7.0,3.0,16.0,0.0,0.203,79.0,0.267,0.253,0.521,0.0,4.0,1.0,3.0,316.0,89.0,20.0,2.0,41.0,3.0,0.0,0.286,2.31,0.0,0.0,0.25,3.0,0.25,0.5,0.25,0.0,0.194,6.0,0.219,0.413,0.194,0.298,7.62,0.84,10.73,1.38,26.0,19.04,8.31,1.0,0.62,3.2,11.08,3.46,1.58,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Jacob Stallings,607732,134,51.0,34.0,16.0,4.0,0.0,4.0,28.0,11.0,5.0,34.0,2.0,0.268,127.0,0.336,0.394,0.729,0.0,0.0,0.0,1.0,471.0,141.0,50.0,9.0,52.0,1.0,0.0,0.316,1.06,31.75,0.0,0.235,4.0,0.35,0.585,0.235,21.0,0.238,10.0,0.319,0.748,0.429,0.298,7.62,0.84,10.73,1.38,26.0,19.04,8.31,1.0,0.62,3.2,11.08,3.46,1.58,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Jose Osuna,591741,134,64.0,40.0,24.0,14.0,0.0,8.0,26.0,10.0,0.0,43.0,1.0,0.305,141.0,0.351,0.574,0.925,0.0,0.0,0.0,4.0,578.0,155.0,81.0,28.0,54.0,0.0,2.0,0.321,1.18,17.62,0.0,0.273,6.0,0.32,0.684,0.364,48.0,0.313,15.0,0.34,0.861,0.521,0.298,7.62,0.84,10.73,1.38,26.0,19.04,8.31,1.0,0.62,3.2,11.08,3.46,1.58,0.25,1.0,1.0,1.0,1.0,3.0,2.0,0.0,True
Josh Bell,605137,134,126.0,130.0,86.0,37.0,3.0,32.0,109.0,62.0,9.0,128.0,4.0,0.273,469.0,0.358,0.569,0.927,1.0,0.0,0.0,9.0,2164.0,542.0,267.0,103.0,194.0,0.0,7.0,0.287,1.19,14.66,26.0,0.154,4.0,0.233,0.541,0.308,10.8,0.204,11.0,0.302,0.802,0.5,0.298,7.62,0.84,10.73,1.38,26.0,19.04,8.31,1.0,0.62,3.2,11.08,3.46,1.58,0.25,3.0,0.0,0.0,0.2,0.2,0.0,1.0,False
Kevin Newman,621028,134,101.0,126.0,40.0,15.0,3.0,7.0,49.0,23.0,2.0,113.0,4.0,0.302,374.0,0.348,0.414,0.763,6.0,13.0,0.684,4.0,1476.0,404.0,155.0,44.0,160.0,2.0,1.0,0.332,1.42,53.43,0.0,0.28,7.0,0.357,0.677,0.32,58.0,0.293,17.0,0.349,0.746,0.397,0.298,7.62,0.84,10.73,1.38,26.0,19.04,8.31,1.0,0.62,3.2,11.08,3.46,1.58,0.25,2.0,1.0,2.0,1.0,2.5,1.5,0.0,True
Melky Cabrera,466320,134,111.0,110.0,37.0,19.0,1.0,6.0,36.0,14.0,2.0,89.0,1.0,0.276,323.0,0.308,0.396,0.704,0.0,2.0,1.0,12.0,1167.0,339.0,128.0,39.0,138.0,1.0,0.0,0.295,1.24,53.83,0.0,0.063,1.0,0.118,0.181,0.063,0.0,0.103,4.0,0.125,0.228,0.103,0.298,7.62,0.84,10.73,1.38,26.0,19.04,8.31,1.0,0.62,3.2,11.08,3.46,1.58,0.25,31.0,0.194,6.0,0.242,0.694,0.452,1.0,False
Pablo Reyes,622569,134,43.0,22.0,9.0,1.0,0.0,2.0,22.0,5.0,0.0,13.0,1.0,0.165,79.0,0.224,0.253,0.477,0.0,1.0,1.0,0.0,327.0,85.0,20.0,9.0,31.0,0.0,0.0,0.2,1.0,39.5,0.0,0.077,1.0,0.077,0.154,0.077,31.0,0.161,5.0,0.212,0.47,0.258,0.298,7.62,0.84,10.73,1.38,26.0,19.04,8.31,1.0,0.62,3.2,11.08,3.46,1.58,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Starling Marte,516782,134,119.0,161.0,87.0,28.0,5.0,22.0,84.0,20.0,0.0,143.0,14.0,0.289,495.0,0.332,0.499,0.831,4.0,24.0,0.857,15.0,1919.0,535.0,247.0,76.0,203.0,2.0,4.0,0.308,1.42,22.5,26.0,0.231,6.0,0.286,0.709,0.423,29.5,0.305,18.0,0.359,0.834,0.475,0.298,7.62,0.84,10.73,1.38,26.0,19.04,8.31,1.0,0.62,3.2,11.08,3.46,1.58,0.25,5.0,0.0,0.0,0.167,0.167,0.0,0.0,True
Aristides Aquino,606157,113,23.0,14.0,18.0,3.0,0.0,12.0,22.0,7.0,1.0,26.0,2.0,0.329,79.0,0.398,0.823,1.221,0.0,1.0,1.0,2.0,359.0,88.0,65.0,26.0,32.0,0.0,0.0,0.311,0.82,6.58,24.0,0.292,7.0,0.414,0.914,0.5,6.88,0.291,16.0,0.381,1.145,0.764,0.291,7.29,0.72,10.71,3.0,21.0,16.29,7.29,1.0,0.66,3.25,5.57,1.71,1.38,0.25,2.0,0.5,1.0,0.667,1.167,0.5,0.0,True
Curt Casali,592200,113,64.0,29.0,20.0,8.0,0.0,6.0,44.0,20.0,1.0,39.0,1.0,0.255,153.0,0.339,0.425,0.764,0.0,0.0,0.0,0.0,714.0,177.0,65.0,26.0,52.0,0.0,3.0,0.311,0.66,25.5,7.0,0.429,6.0,0.444,1.373,0.929,17.5,0.2,7.0,0.302,0.702,0.4,0.291,7.29,0.72,10.71,3.0,21.0,16.29,7.29,1.0,0.66,3.25,5.57,1.71,1.38,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Derek Dietrich,518618,113,101.0,51.0,41.0,8.0,2.0,19.0,70.0,27.0,2.0,47.0,24.0,0.203,231.0,0.346,0.502,0.848,1.0,1.0,0.5,2.0,1105.0,284.0,116.0,43.0,82.0,0.0,1.0,0.196,0.8,12.16,0.0,0.071,1.0,0.316,0.459,0.143,0.0,0.091,2.0,0.333,0.515,0.182,0.291,7.29,0.72,10.71,3.0,21.0,16.29,7.29,1.0,0.66,3.25,5.57,1.71,1.38,0.25,2.0,0.5,1.0,0.667,1.667,1.0,1.0,True
Eugenio Suarez,553993,113,128.0,93.0,69.0,18.0,1.0,35.0,151.0,52.0,3.0,119.0,8.0,0.254,468.0,0.335,0.521,0.857,2.0,3.0,0.6,12.0,2207.0,534.0,244.0,79.0,196.0,0.0,6.0,0.292,0.84,13.37,14.0,0.179,5.0,0.233,0.626,0.393,11.0,0.236,13.0,0.3,0.809,0.509,0.291,7.29,0.72,10.71,3.0,21.0,16.29,7.29,1.0,0.66,3.25,5.57,1.71,1.38,0.25,5.0,0.2,1.0,0.2,1.0,0.8,0.0,True
Freddy Galvis,520471,113,127.0,108.0,63.0,26.0,1.0,21.0,126.0,23.0,1.0,136.0,0.0,0.276,492.0,0.308,0.461,0.769,1.0,4.0,0.8,11.0,2009.0,518.0,227.0,61.0,186.0,1.0,2.0,0.331,0.86,23.43,12.5,0.28,7.0,0.333,0.933,0.6,14.0,0.381,16.0,0.4,1.043,0.643,0.291,7.29,0.72,10.71,3.0,21.0,16.29,7.29,1.0,0.66,3.25,5.57,1.71,1.38,0.25,2.0,0.0,0.0,0.333,0.333,0.0,1.0,False
Jose Iglesias,578428,113,118.0,135.0,53.0,18.0,3.0,9.0,59.0,15.0,3.0,122.0,3.0,0.298,409.0,0.326,0.423,0.749,5.0,5.0,0.5,14.0,1565.0,430.0,173.0,49.0,153.0,1.0,2.0,0.329,1.41,45.44,27.0,0.37,10.0,0.393,0.912,0.519,29.0,0.379,22.0,0.383,0.952,0.569,0.291,7.29,0.72,10.71,3.0,21.0,16.29,7.29,1.0,0.66,3.25,5.57,1.71,1.38,0.25,5.0,0.6,3.0,0.6,1.2,0.6,0.0,True
Jose Peraza,606299,113,119.0,74.0,31.0,12.0,2.0,6.0,52.0,13.0,0.0,74.0,8.0,0.237,312.0,0.284,0.346,0.63,5.0,5.0,0.5,9.0,1147.0,335.0,108.0,33.0,115.0,0.0,2.0,0.266,0.65,52.0,0.0,0.167,2.0,0.231,0.398,0.167,0.0,0.259,7.0,0.333,0.629,0.296,0.291,7.29,0.72,10.71,3.0,21.0,16.29,7.29,1.0,0.66,3.25,5.57,1.71,1.38,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Josh VanMeter,642165,113,65.0,30.0,22.0,10.0,0.0,5.0,36.0,18.0,0.0,42.0,2.0,0.286,147.0,0.371,0.456,0.827,3.0,6.0,0.667,3.0,676.0,167.0,67.0,17.0,81.0,0.0,0.0,0.349,0.77,29.4,24.0,0.25,6.0,0.308,0.683,0.375,53.0,0.302,16.0,0.351,0.785,0.434,0.291,7.29,0.72,10.71,3.0,21.0,16.29,7.29,1.0,0.66,3.25,5.57,1.71,1.38,0.25,4.0,0.25,1.0,0.4,0.65,0.25,1.0,True
Kyle Farmer,571657,113,83.0,32.0,20.0,5.0,0.0,8.0,47.0,6.0,1.0,38.0,3.0,0.253,150.0,0.294,0.447,0.74,1.0,4.0,0.8,1.0,675.0,160.0,67.0,25.0,64.0,0.0,1.0,0.313,0.94,18.75,13.0,0.308,4.0,0.357,0.895,0.538,17.5,0.314,11.0,0.351,0.865,0.514,0.291,7.29,0.72,10.71,3.0,21.0,16.29,7.29,1.0,0.66,3.25,5.57,1.71,1.38,0.25,1.0,1.0,1.0,1.0,2.0,1.0,0.0,True
Nick Senzel,669222,113,91.0,88.0,50.0,20.0,4.0,10.0,89.0,26.0,0.0,89.0,2.0,0.26,342.0,0.315,0.43,0.745,4.0,12.0,0.75,6.0,1447.0,376.0,147.0,38.0,105.0,0.0,1.0,0.324,1.14,34.2,22.0,0.136,3.0,0.208,0.481,0.273,26.5,0.151,8.0,0.196,0.479,0.283,0.291,7.29,0.72,10.71,3.0,21.0,16.29,7.29,1.0,0.66,3.25,5.57,1.71,1.38,0.25,2.0,0.5,1.0,0.5,1.5,1.0,0.0,False
Phillip Ervin,640447,113,64.0,30.0,19.0,7.0,5.0,3.0,35.0,11.0,0.0,43.0,2.0,0.307,140.0,0.366,0.493,0.859,2.0,3.0,0.6,3.0,661.0,153.0,69.0,14.0,53.0,0.0,0.0,0.392,0.94,46.67,0.0,0.15,3.0,0.19,0.34,0.15,43.0,0.233,10.0,0.267,0.639,0.372,0.291,7.29,0.72,10.71,3.0,21.0,16.29,7.29,1.0,0.66,3.25,5.57,1.71,1.38,0.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Tucker Barnhart,571466,113,86.0,67.0,28.0,9.0,0.0,9.0,66.0,35.0,7.0,56.0,2.0,0.235,238.0,0.337,0.387,0.724,0.0,1.0,1.0,3.0,1056.0,277.0,92.0,32.0,88.0,1.0,1.0,0.287,1.31,26.44,0.0,0.316,6.0,0.409,0.83,0.421,43.0,0.326,14.0,0.442,0.907,0.465,0.291,7.29,0.72,10.71,3.0,21.0,16.29,7.29,1.0,0.66,3.25,5.57,1.71,1.38,0.25,1.0,0.0,0.0,0.5,0.5,0.0,1.0,False
Abraham Toro,647351,117,4.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.2,15.0,0.25,0.2,0.45,1.0,0.0,0.0,0.0,53.0,16.0,3.0,1.0,7.0,0.0,0.0,0.231,2.33,0.0,0.0,0.2,3.0,0.25,0.45,0.2,0.0,0.2,3.0,0.25,0.45,0.2,0.242,5.25,0.71,8.63,3.0,24.0,18.33,5.63,1.0,0.59,3.14,8.25,2.63,1.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,True
Alex Bregman,608324,117,126.0,94.0,98.0,28.0,2.0,32.0,71.0,94.0,1.0,128.0,7.0,0.283,453.0,0.408,0.565,0.973,1.0,4.0,0.8,8.0,2373.0,561.0,256.0,90.0,200.0,0.0,7.0,0.269,0.56,14.16,13.5,0.296,8.0,0.367,0.96,0.593,11.2,0.357,20.0,0.455,1.223,0.768,0.242,5.25,0.71,8.63,3.0,24.0,18.33,5.63,1.0,0.59,3.14,8.25,2.63,1.25,0.0,12.0,0.167,2.0,0.286,0.536,0.25,0.0,True
George Springer,543807,117,97.0,102.0,74.0,18.0,3.0,27.0,90.0,52.0,1.0,114.0,4.0,0.292,391.0,0.377,0.56,0.937,1.0,5.0,0.833,11.0,1843.0,451.0,219.0,68.0,143.0,0.0,4.0,0.313,1.15,14.48,27.0,0.259,7.0,0.375,0.782,0.407,33.0,0.288,19.0,0.356,0.78,0.424,0.242,5.25,0.71,8.63,3.0,24.0,18.33,5.63,1.0,0.59,3.14,8.25,2.63,1.25,0.0,8.0,0.125,1.0,0.222,0.347,0.125,0.0,False
Jake Marisnick,545350,117,98.0,60.0,41.0,16.0,2.0,9.0,80.0,14.0,0.0,59.0,6.0,0.242,244.0,0.299,0.434,0.734,3.0,10.0,0.769,5.0,1050.0,267.0,106.0,29.0,121.0,3.0,0.0,0.323,1.25,27.11,0.0,0.15,3.0,0.19,0.39,0.2,41.0,0.22,9.0,0.256,0.597,0.341,0.242,5.25,0.71,8.63,3.0,24.0,18.33,5.63,1.0,0.59,3.14,8.25,2.63,1.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Jose Altuve,514888,117,96.0,120.0,74.0,21.0,2.0,24.0,63.0,36.0,0.0,117.0,3.0,0.304,385.0,0.366,0.556,0.922,3.0,5.0,0.625,16.0,1557.0,427.0,214.0,59.0,134.0,1.0,2.0,0.31,1.36,16.04,12.0,0.417,10.0,0.5,1.333,0.833,15.0,0.3,18.0,0.373,0.94,0.567,0.242,5.25,0.71,8.63,3.0,24.0,18.33,5.63,1.0,0.59,3.14,8.25,2.63,1.25,0.0,12.0,0.417,5.0,0.5,1.0,0.5,0.0,True
Josh Reddick,502210,117,117.0,116.0,47.0,15.0,2.0,10.0,53.0,28.0,1.0,111.0,0.0,0.261,426.0,0.301,0.376,0.676,2.0,4.0,0.667,9.0,1661.0,465.0,160.0,40.0,162.0,1.0,8.0,0.272,0.75,42.6,0.0,0.192,5.0,0.222,0.453,0.231,0.0,0.17,9.0,0.2,0.426,0.226,0.242,5.25,0.71,8.63,3.0,24.0,18.33,5.63,1.0,0.59,3.14,8.25,2.63,1.25,0.0,8.0,0.125,1.0,0.222,0.347,0.125,1.0,True
Martin Maldonado,455117,117,89.0,89.0,35.0,16.0,0.0,9.0,73.0,25.0,1.0,60.0,5.0,0.21,286.0,0.284,0.36,0.644,0.0,0.0,0.0,11.0,1209.0,319.0,103.0,21.0,123.0,2.0,1.0,0.249,1.33,31.78,11.5,0.13,3.0,0.2,0.591,0.391,0.0,0.0,0.0,0.154,0.154,0.0,0.242,5.25,0.71,8.63,3.0,24.0,18.33,5.63,1.0,0.59,3.14,8.25,2.63,1.25,0.0,7.0,0.286,2.0,0.286,0.572,0.286,0.0,True
Michael Brantley,488726,117,122.0,145.0,80.0,39.0,2.0,19.0,53.0,44.0,3.0,162.0,6.0,0.338,480.0,0.398,0.546,0.944,2.0,3.0,0.6,16.0,1935.0,533.0,262.0,80.0,204.0,0.0,3.0,0.348,1.18,25.26,24.0,0.417,10.0,0.533,1.158,0.625,19.33,0.448,26.0,0.515,1.291,0.776,0.242,5.25,0.71,8.63,3.0,24.0,18.33,5.63,1.0,0.59,3.14,8.25,2.63,1.25,0.0,4.0,0.25,1.0,0.5,1.0,0.5,1.0,True
Myles Straw,664702,117,43.0,22.0,19.0,3.0,1.0,0.0,22.0,16.0,0.0,20.0,0.0,0.233,86.0,0.353,0.291,0.644,1.0,7.0,0.875,1.0,467.0,103.0,25.0,4.0,33.0,1.0,0.0,0.313,0.96,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.0,0.111,3.0,0.273,0.421,0.148,0.242,5.25,0.71,8.63,3.0,24.0,18.33,5.63,1.0,0.59,3.14,8.25,2.63,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Robinson Chirinos,455139,117,97.0,60.0,47.0,18.0,0.0,14.0,112.0,42.0,1.0,74.0,11.0,0.236,313.0,0.342,0.428,0.77,2.0,0.0,0.0,8.0,1472.0,373.0,134.0,45.0,166.0,2.0,5.0,0.313,0.81,22.36,29.0,0.276,8.0,0.267,0.75,0.483,29.5,0.254,15.0,0.25,0.657,0.407,0.242,5.25,0.71,8.63,3.0,24.0,18.33,5.63,1.0,0.59,3.14,8.25,2.63,1.25,0.0,5.0,0.0,0.0,0.167,0.167,0.0,0.0,False
Yordan Alvarez,670541,117,59.0,45.0,37.0,18.0,0.0,19.0,59.0,35.0,4.0,69.0,1.0,0.322,214.0,0.417,0.673,1.09,0.0,0.0,0.0,7.0,995.0,252.0,144.0,58.0,104.0,0.0,2.0,0.362,1.05,11.26,0.0,0.136,3.0,0.345,0.618,0.273,10.4,0.25,13.0,0.394,1.009,0.615,0.242,5.25,0.71,8.63,3.0,24.0,18.33,5.63,1.0,0.59,3.14,8.25,2.63,1.25,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,False
Yuli Gurriel,493329,117,122.0,118.0,72.0,35.0,2.0,26.0,54.0,30.0,2.0,149.0,3.0,0.308,484.0,0.348,0.55,0.898,3.0,4.0,0.571,8.0,1764.0,523.0,266.0,91.0,210.0,0.0,6.0,0.3,0.7,18.62,24.0,0.375,9.0,0.464,1.047,0.583,19.0,0.386,22.0,0.462,1.111,0.649,0.242,5.25,0.71,8.63,3.0,24.0,18.33,5.63,1.0,0.59,3.14,8.25,2.63,1.25,0.0,8.0,0.5,4.0,0.5,1.375,0.875,0.0,True
Albert Pujols,405395,108,104.0,127.0,44.0,16.0,0.0,19.0,56.0,33.0,1.0,96.0,3.0,0.247,388.0,0.306,0.436,0.742,0.0,1.0,1.0,17.0,1627.0,431.0,169.0,76.0,181.0,0.0,7.0,0.241,1.09,20.42,28.0,0.286,8.0,0.375,0.839,0.464,28.5,0.263,15.0,0.344,0.748,0.404,0.329,10.59,2.58,12.71,2.65,17.0,20.0,12.18,1.0,0.56,1.06,9.0,8.47,2.35,0.2,7.0,0.286,2.0,0.375,0.804,0.429,0.0,False
Andrelton Simmons,592743,108,76.0,108.0,38.0,16.0,0.0,6.0,28.0,17.0,0.0,80.0,1.0,0.271,295.0,0.313,0.386,0.7,1.0,9.0,0.9,17.0,1044.0,313.0,114.0,30.0,133.0,0.0,0.0,0.284,1.37,49.17,22.0,0.227,5.0,0.37,0.825,0.455,51.0,0.176,9.0,0.276,0.551,0.275,0.329,10.59,2.58,12.71,2.65,17.0,20.0,12.18,1.0,0.56,1.06,9.0,8.47,2.35,0.2,10.0,0.2,2.0,0.273,1.073,0.8,0.0,True
Brian Goodwin,571718,108,108.0,59.0,54.0,25.0,2.0,13.0,95.0,28.0,2.0,89.0,3.0,0.284,313.0,0.346,0.502,0.847,2.0,4.0,0.667,1.0,1478.0,348.0,157.0,37.0,115.0,1.0,3.0,0.365,0.8,24.08,9.0,0.333,6.0,0.455,1.233,0.778,13.33,0.275,11.0,0.396,0.996,0.6,0.329,10.59,2.58,12.71,2.65,17.0,20.0,12.18,1.0,0.56,1.06,9.0,8.47,2.35,0.2,2.0,0.0,0.0,0.333,0.333,0.0,1.0,True
David Fletcher,664058,108,125.0,151.0,70.0,29.0,4.0,5.0,48.0,44.0,1.0,138.0,0.0,0.291,475.0,0.35,0.4,0.75,3.0,8.0,0.727,8.0,2125.0,521.0,190.0,42.0,161.0,1.0,1.0,0.314,1.08,95.0,0.0,0.344,11.0,0.4,0.806,0.406,0.0,0.364,24.0,0.417,0.902,0.485,0.329,10.59,2.58,12.71,2.65,17.0,20.0,12.18,1.0,0.56,1.06,9.0,8.47,2.35,0.2,9.0,0.222,2.0,0.3,0.633,0.333,0.0,True
Justin Upton,457708,108,51.0,32.0,28.0,7.0,0.0,9.0,65.0,27.0,0.0,38.0,0.0,0.213,178.0,0.31,0.404,0.714,0.0,1.0,1.0,4.0,925.0,210.0,72.0,34.0,96.0,0.0,5.0,0.266,0.67,19.78,0.0,0.167,4.0,0.276,0.484,0.208,16.67,0.22,11.0,0.328,0.768,0.44,0.329,10.59,2.58,12.71,2.65,17.0,20.0,12.18,1.0,0.56,1.06,9.0,8.47,2.35,0.2,9.0,0.111,1.0,0.2,0.422,0.222,0.0,False
Kevan Smith,607345,108,45.0,46.0,18.0,9.0,0.0,2.0,25.0,13.0,0.0,30.0,3.0,0.236,127.0,0.319,0.354,0.674,0.0,1.0,1.0,7.0,542.0,144.0,45.0,12.0,42.0,0.0,1.0,0.277,1.7,63.5,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.1,4.0,0.163,0.263,0.1,0.329,10.59,2.58,12.71,2.65,17.0,20.0,12.18,1.0,0.56,1.06,9.0,8.47,2.35,0.2,3.0,0.0,0.0,0.2,0.2,0.0,0.0,False
Kole Calhoun,594777,108,124.0,114.0,77.0,24.0,1.0,28.0,125.0,56.0,6.0,107.0,6.0,0.237,452.0,0.328,0.48,0.808,1.0,3.0,0.75,12.0,1936.0,517.0,217.0,64.0,193.0,0.0,2.0,0.262,1.06,16.14,12.5,0.32,8.0,0.414,1.054,0.64,17.67,0.283,15.0,0.415,0.924,0.509,0.329,10.59,2.58,12.71,2.65,17.0,20.0,12.18,1.0,0.56,1.06,9.0,8.47,2.35,0.2,10.0,0.3,3.0,0.417,0.717,0.3,1.0,False
Luis Rengifo,650859,108,92.0,85.0,41.0,16.0,3.0,6.0,76.0,37.0,0.0,75.0,5.0,0.241,311.0,0.329,0.37,0.698,5.0,1.0,0.167,6.0,1459.0,357.0,115.0,30.0,139.0,1.0,3.0,0.297,1.08,51.83,12.0,0.25,6.0,0.4,0.942,0.542,28.0,0.268,15.0,0.359,0.788,0.429,0.329,10.59,2.58,12.71,2.65,17.0,20.0,12.18,1.0,0.56,1.06,9.0,8.47,2.35,0.2,4.0,0.0,0.0,0.2,0.2,0.0,1.0,False
Matt Thaiss,642136,108,35.0,25.0,13.0,4.0,0.0,6.0,35.0,11.0,0.0,20.0,0.0,0.196,102.0,0.274,0.412,0.686,0.0,0.0,0.0,2.0,486.0,113.0,42.0,19.0,50.0,0.0,0.0,0.23,1.14,17.0,18.0,0.278,5.0,0.316,0.872,0.556,43.0,0.186,8.0,0.271,0.573,0.302,0.329,10.59,2.58,12.71,2.65,17.0,20.0,12.18,1.0,0.56,1.06,9.0,8.47,2.35,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Max Stassi,545358,108,46.0,33.0,6.0,1.0,0.0,1.0,48.0,11.0,0.0,18.0,1.0,0.143,126.0,0.216,0.175,0.39,0.0,0.0,0.0,3.0,529.0,139.0,22.0,4.0,57.0,0.0,1.0,0.218,1.18,126.0,0.0,0.133,2.0,0.278,0.411,0.133,0.0,0.083,3.0,0.171,0.254,0.083,0.329,10.59,2.58,12.71,2.65,17.0,20.0,12.18,1.0,0.56,1.06,9.0,8.47,2.35,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Mike Trout,545361,108,125.0,68.0,103.0,27.0,2.0,42.0,112.0,101.0,12.0,130.0,15.0,0.293,443.0,0.437,0.648,1.085,2.0,10.0,0.833,5.0,2355.0,563.0,287.0,99.0,176.0,0.0,4.0,0.3,0.5,10.55,30.0,0.233,7.0,0.324,0.724,0.4,13.75,0.255,14.0,0.423,0.932,0.509,0.329,10.59,2.58,12.71,2.65,17.0,20.0,12.18,1.0,0.56,1.06,9.0,8.47,2.35,0.2,4.0,0.0,0.0,0.429,0.429,0.0,0.0,True
