Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand
Alex Gordon,460086,118,123.0,147.0,67.0,27.0,1.0,12.0,83.0,42.0,3.0,121.0,13.0,0.261,464.0,0.335,0.401,0.736,2.0,5.0,0.714,11.0,1968.0,526.0,186.0,63.0,176.0,1.0,6.0,0.291,1.23,38.67,0.0,0.28,7.0,0.379,0.659,0.28,58.0,0.172,10.0,0.25,0.474,0.224,0.233,3.9,1.03,8.1,0.6,30.0,15.93,3.9,1.0,0.67,4.5,8.1,1.8,1.1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brett Phillips,621433,118,7.0,6.0,2.0,1.0,0.0,0.0,5.0,4.0,0.0,4.0,0.0,0.2,20.0,0.333,0.25,0.583,0.0,1.0,1.0,0.0,91.0,24.0,5.0,1.0,9.0,0.0,0.0,0.267,1.2,0.0,0.0,0.2,4.0,0.333,0.583,0.25,0.0,0.2,4.0,0.333,0.583,0.25,0.233,3.9,1.03,8.1,0.6,30.0,15.93,3.9,1.0,0.67,4.5,8.1,1.8,1.1,0.75,2.0,0.0,0.0,0.333,0.333,0.0,1.0
Bubba Starling,605490,118,33.0,32.0,14.0,3.0,0.0,2.0,42.0,6.0,0.0,22.0,0.0,0.185,119.0,0.224,0.261,0.485,0.0,1.0,1.0,2.0,457.0,126.0,31.0,8.0,57.0,1.0,0.0,0.267,1.33,59.5,0.0,0.083,2.0,0.12,0.203,0.083,51.0,0.098,5.0,0.148,0.324,0.176,0.233,3.9,1.03,8.1,0.6,30.0,15.93,3.9,1.0,0.67,4.5,8.1,1.8,1.1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheslor Cuthbert,596144,118,69.0,73.0,21.0,12.0,0.0,8.0,54.0,13.0,1.0,67.0,2.0,0.253,265.0,0.293,0.389,0.682,0.0,1.0,1.0,13.0,1096.0,280.0,103.0,31.0,119.0,0.0,0.0,0.291,1.03,33.12,0.0,0.042,1.0,0.08,0.163,0.083,27.5,0.109,6.0,0.169,0.405,0.236,0.233,3.9,1.03,8.1,0.6,30.0,15.93,3.9,1.0,0.67,4.5,8.1,1.8,1.1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humberto Arteaga,600858,118,32.0,36.0,10.0,3.0,0.0,0.0,22.0,6.0,0.0,19.0,2.0,0.188,101.0,0.248,0.218,0.466,1.0,1.0,0.5,2.0,434.0,111.0,22.0,4.0,42.0,2.0,0.0,0.241,1.38,0.0,0.0,0.182,4.0,0.28,0.507,0.227,0.0,0.178,8.0,0.229,0.451,0.222,0.233,3.9,1.03,8.1,0.6,30.0,15.93,3.9,1.0,0.67,4.5,8.1,1.8,1.1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Dozier,641531,118,108.0,71.0,60.0,23.0,8.0,22.0,109.0,48.0,2.0,114.0,3.0,0.283,403.0,0.36,0.543,0.904,1.0,2.0,0.667,8.0,1759.0,458.0,219.0,70.0,166.0,0.0,4.0,0.333,0.63,18.32,0.0,0.2,5.0,0.276,0.596,0.32,14.75,0.288,17.0,0.317,0.961,0.644,0.233,3.9,1.03,8.1,0.6,30.0,15.93,3.9,1.0,0.67,4.5,8.1,1.8,1.1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Soler,624585,118,131.0,106.0,70.0,25.0,0.0,36.0,145.0,59.0,1.0,118.0,9.0,0.251,471.0,0.343,0.533,0.876,1.0,1.0,0.5,14.0,2213.0,544.0,251.0,91.0,200.0,0.0,3.0,0.28,1.01,13.08,26.0,0.077,2.0,0.172,0.364,0.192,9.6,0.229,11.0,0.403,0.986,0.583,0.233,3.9,1.03,8.1,0.6,30.0,15.93,3.9,1.0,0.67,4.5,8.1,1.8,1.1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meibrys Viloria,650619,118,21.0,24.0,3.0,5.0,0.0,1.0,22.0,5.0,0.0,16.0,0.0,0.222,72.0,0.269,0.333,0.603,0.0,0.0,0.0,2.0,317.0,78.0,24.0,10.0,20.0,0.0,1.0,0.3,2.18,72.0,0.0,0.217,5.0,0.24,0.588,0.348,53.0,0.208,11.0,0.232,0.572,0.34,0.233,3.9,1.03,8.1,0.6,30.0,15.93,3.9,1.0,0.67,4.5,8.1,1.8,1.1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nick Dini,664926,118,6.0,4.0,6.0,1.0,0.0,1.0,7.0,2.0,0.0,3.0,0.0,0.158,19.0,0.238,0.368,0.607,0.0,0.0,0.0,0.0,81.0,22.0,7.0,1.0,2.0,1.0,0.0,0.182,0.67,19.0,19.0,0.158,3.0,0.238,0.606,0.368,19.0,0.158,3.0,0.238,0.606,0.368,0.233,3.9,1.03,8.1,0.6,30.0,15.93,3.9,1.0,0.67,4.5,8.1,1.8,1.1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicky Lopez,670032,118,83.0,131.0,35.0,16.0,1.0,2.0,43.0,15.0,0.0,73.0,1.0,0.234,312.0,0.271,0.311,0.582,1.0,1.0,0.5,5.0,1285.0,332.0,97.0,23.0,134.0,4.0,0.0,0.266,1.9,156.0,24.0,0.375,9.0,0.375,0.917,0.542,51.0,0.294,15.0,0.321,0.752,0.431,0.233,3.9,1.03,8.1,0.6,30.0,15.93,3.9,1.0,0.67,4.5,8.1,1.8,1.1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ryan O'Hearn,656811,118,78.0,72.0,24.0,8.0,1.0,9.0,77.0,31.0,1.0,44.0,1.0,0.171,257.0,0.262,0.315,0.577,1.0,0.0,0.0,7.0,1173.0,290.0,81.0,24.0,128.0,0.0,1.0,0.203,1.11,28.56,12.0,0.125,3.0,0.222,0.597,0.375,17.67,0.151,8.0,0.224,0.564,0.34,0.233,3.9,1.03,8.1,0.6,30.0,15.93,3.9,1.0,0.67,4.5,8.1,1.8,1.1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Whit Merrifield,593160,118,131.0,130.0,86.0,33.0,9.0,15.0,97.0,40.0,4.0,164.0,4.0,0.298,550.0,0.349,0.473,0.822,8.0,17.0,0.68,7.0,2275.0,596.0,260.0,65.0,174.0,0.0,2.0,0.339,0.81,36.67,31.0,0.258,8.0,0.258,0.613,0.355,21.33,0.266,17.0,0.288,0.726,0.438,0.233,3.9,1.03,8.1,0.6,30.0,15.93,3.9,1.0,0.67,4.5,8.1,1.8,1.1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Pinder,640461,133,98.0,87.0,36.0,17.0,0.0,11.0,67.0,14.0,0.0,66.0,5.0,0.242,273.0,0.288,0.425,0.713,1.0,0.0,0.0,10.0,1055.0,295.0,116.0,40.0,131.0,0.0,3.0,0.278,1.55,24.82,0.0,0.118,2.0,0.167,0.285,0.118,41.0,0.22,9.0,0.289,0.655,0.366,0.24,3.94,1.24,8.16,1.41,32.0,15.41,3.94,0.0,0.66,3.0,7.59,2.53,1.19,0.0,2.0,0.5,1.0,0.5,1.0,0.5,0.0
Chris Herrmann,543302,133,26.0,23.0,9.0,3.0,0.0,1.0,27.0,8.0,0.0,15.0,0.0,0.203,74.0,0.28,0.284,0.564,0.0,0.0,0.0,4.0,340.0,83.0,21.0,8.0,42.0,1.0,0.0,0.304,2.3,74.0,0.0,0.105,2.0,0.227,0.332,0.105,0.0,0.143,6.0,0.25,0.417,0.167,0.24,3.94,1.24,8.16,1.41,32.0,15.41,3.94,0.0,0.66,3.0,7.59,2.53,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Corban Joseph,543377,133,8.0,12.0,4.0,1.0,0.0,1.0,4.0,1.0,0.0,6.0,0.0,0.214,28.0,0.233,0.357,0.59,0.0,0.0,0.0,2.0,100.0,30.0,10.0,3.0,12.0,0.0,1.0,0.208,1.71,28.0,24.0,0.208,5.0,0.24,0.615,0.375,28.0,0.214,6.0,0.233,0.59,0.357,0.24,3.94,1.24,8.16,1.41,32.0,15.41,3.94,0.0,0.66,3.0,7.59,2.53,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Josh Phegley,572033,133,88.0,61.0,36.0,16.0,0.0,10.0,45.0,11.0,0.0,64.0,6.0,0.249,257.0,0.291,0.428,0.719,1.0,0.0,0.0,9.0,1021.0,280.0,110.0,48.0,96.0,2.0,4.0,0.262,0.66,25.7,0.0,0.316,6.0,0.381,0.802,0.421,40.0,0.225,9.0,0.273,0.623,0.35,0.24,3.94,1.24,8.16,1.41,32.0,15.41,3.94,0.0,0.66,3.0,7.59,2.53,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jurickson Profar,595777,133,110.0,111.0,50.0,20.0,1.0,15.0,63.0,31.0,2.0,77.0,6.0,0.208,370.0,0.279,0.389,0.668,0.0,7.0,1.0,10.0,1611.0,409.0,144.0,51.0,173.0,0.0,2.0,0.211,0.92,24.67,0.0,0.231,3.0,0.444,0.906,0.462,38.0,0.184,7.0,0.304,0.699,0.395,0.24,3.94,1.24,8.16,1.41,32.0,15.41,3.94,0.0,0.66,3.0,7.59,2.53,1.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Khris Davis,501981,133,108.0,89.0,49.0,8.0,0.0,18.0,116.0,35.0,3.0,84.0,3.0,0.215,390.0,0.284,0.374,0.659,0.0,0.0,0.0,9.0,1648.0,429.0,146.0,55.0,198.0,0.0,1.0,0.257,0.87,21.67,25.0,0.04,1.0,0.04,0.2,0.16,42.0,0.095,4.0,0.191,0.358,0.167,0.24,3.94,1.24,8.16,1.41,32.0,15.41,3.94,0.0,0.66,3.0,7.59,2.53,1.19,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Semien,543760,133,130.0,139.0,93.0,34.0,5.0,22.0,84.0,70.0,1.0,143.0,1.0,0.272,525.0,0.358,0.482,0.84,7.0,7.0,0.5,10.0,2408.0,597.0,253.0,62.0,144.0,0.0,1.0,0.288,0.87,23.86,13.5,0.296,8.0,0.387,1.017,0.63,20.33,0.246,15.0,0.324,0.832,0.508,0.24,3.94,1.24,8.16,1.41,32.0,15.41,3.94,0.0,0.66,3.0,7.59,2.53,1.19,0.0,2.0,0.5,1.0,0.667,1.167,0.5,0.0
Mark Canha,592192,133,95.0,68.0,57.0,12.0,2.0,22.0,83.0,48.0,1.0,83.0,10.0,0.275,302.0,0.39,0.546,0.936,2.0,2.0,0.5,6.0,1538.0,362.0,165.0,46.0,132.0,0.0,2.0,0.307,0.97,13.73,6.75,0.444,12.0,0.483,1.409,0.926,11.8,0.373,22.0,0.439,1.117,0.678,0.24,3.94,1.24,8.16,1.41,32.0,15.41,3.94,0.0,0.66,3.0,7.59,2.53,1.19,0.0,2.0,0.5,1.0,0.667,1.667,1.0,0.0
Matt Chapman,656305,133,126.0,115.0,82.0,32.0,3.0,29.0,109.0,55.0,0.0,122.0,8.0,0.258,473.0,0.343,0.522,0.865,1.0,0.0,0.0,11.0,2252.0,539.0,247.0,72.0,167.0,0.0,3.0,0.275,0.88,16.31,0.0,0.24,6.0,0.367,0.727,0.36,11.8,0.288,17.0,0.354,0.981,0.627,0.24,3.94,1.24,8.16,1.41,32.0,15.41,3.94,0.0,0.66,3.0,7.59,2.53,1.19,0.0,2.0,0.0,0.0,0.333,0.333,0.0,0.0
Matt Olson,621566,133,96.0,67.0,49.0,17.0,0.0,26.0,101.0,37.0,4.0,93.0,9.0,0.259,359.0,0.342,0.524,0.866,0.0,0.0,0.0,7.0,1696.0,406.0,188.0,64.0,147.0,0.0,1.0,0.288,0.68,13.81,27.0,0.296,8.0,0.367,0.811,0.444,14.5,0.276,16.0,0.348,0.865,0.517,0.24,3.94,1.24,8.16,1.41,32.0,15.41,3.94,0.0,0.66,3.0,7.59,2.53,1.19,0.0,1.0,0.0,0.0,0.667,0.667,0.0,1.0
Robbie Grossman,543257,133,111.0,91.0,48.0,19.0,2.0,6.0,70.0,52.0,1.0,88.0,1.0,0.251,350.0,0.348,0.369,0.717,4.0,8.0,0.667,6.0,1600.0,405.0,129.0,34.0,121.0,0.0,2.0,0.297,0.88,58.33,0.0,0.286,6.0,0.4,0.781,0.381,51.0,0.294,15.0,0.357,0.788,0.431,0.24,3.94,1.24,8.16,1.41,32.0,15.41,3.94,0.0,0.66,3.0,7.59,2.53,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Stephen Piscotty,572039,133,92.0,91.0,46.0,17.0,1.0,13.0,83.0,29.0,0.0,89.0,3.0,0.252,353.0,0.312,0.416,0.728,0.0,2.0,1.0,13.0,1478.0,389.0,147.0,44.0,152.0,1.0,3.0,0.292,0.97,27.15,23.0,0.261,6.0,0.28,0.758,0.478,13.25,0.283,15.0,0.316,0.863,0.547,0.24,3.94,1.24,8.16,1.41,32.0,15.41,3.94,0.0,0.66,3.0,7.59,2.53,1.19,0.0,2.0,0.5,1.0,0.5,1.0,0.5,0.0
Abiatal Avelino,623214,137,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.2,5.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,18.0,5.0,1.0,0.0,2.0,0.0,0.0,0.333,0.0,0.0,0.0,0.2,1.0,0.2,0.4,0.2,0.0,0.2,1.0,0.2,0.4,0.2,0.292,5.47,1.16,10.59,1.38,26.1,15.91,5.52,0.667,0.66,1.9,6.49,3.42,1.56,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alex Dickerson,543105,137,51.0,29.0,28.0,12.0,3.0,6.0,31.0,11.0,1.0,43.0,1.0,0.326,132.0,0.382,0.598,0.98,1.0,1.0,0.5,5.0,529.0,144.0,79.0,26.0,54.0,0.0,0.0,0.389,1.0,22.0,0.0,0.261,6.0,0.32,0.668,0.348,40.0,0.275,11.0,0.326,0.776,0.45,0.292,5.47,1.16,10.59,1.38,26.1,15.91,5.52,0.667,0.66,1.9,6.49,3.42,1.56,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Slater,596103,137,43.0,31.0,15.0,8.0,3.0,4.0,36.0,20.0,1.0,32.0,2.0,0.288,111.0,0.406,0.523,0.929,0.0,1.0,1.0,1.0,551.0,133.0,58.0,20.0,33.0,0.0,0.0,0.394,2.58,27.75,15.0,0.333,5.0,0.444,1.044,0.6,34.0,0.324,11.0,0.452,1.011,0.559,0.292,5.47,1.16,10.59,1.38,26.1,15.91,5.52,0.667,0.66,1.9,6.49,3.42,1.56,0.4,2.0,1.0,2.0,1.0,2.5,1.5,1.0
Brandon Belt,474832,137,125.0,79.0,64.0,21.0,2.0,14.0,102.0,72.0,2.0,96.0,3.0,0.226,425.0,0.339,0.384,0.723,3.0,3.0,0.5,5.0,2097.0,504.0,163.0,49.0,176.0,0.0,4.0,0.262,0.52,30.36,24.0,0.167,4.0,0.25,0.583,0.333,25.5,0.157,8.0,0.267,0.581,0.314,0.292,5.47,1.16,10.59,1.38,26.1,15.91,5.52,0.667,0.66,1.9,6.49,3.42,1.56,0.4,4.0,0.25,1.0,0.4,1.4,1.0,0.0
Brandon Crawford,543063,137,119.0,123.0,51.0,21.0,2.0,10.0,99.0,40.0,3.0,95.0,3.0,0.231,412.0,0.301,0.364,0.665,2.0,3.0,0.6,9.0,1785.0,458.0,150.0,51.0,175.0,0.0,3.0,0.278,1.26,41.2,24.0,0.375,9.0,0.4,1.025,0.625,49.0,0.286,14.0,0.352,0.781,0.429,0.292,5.47,1.16,10.59,1.38,26.1,15.91,5.52,0.667,0.66,1.9,6.49,3.42,1.56,0.4,2.0,0.5,1.0,0.5,1.5,1.0,0.0
Buster Posey,457763,137,96.0,108.0,38.0,24.0,0.0,6.0,59.0,29.0,0.0,84.0,4.0,0.249,337.0,0.315,0.374,0.689,0.0,0.0,0.0,15.0,1467.0,371.0,126.0,34.0,137.0,0.0,1.0,0.286,1.24,56.17,0.0,0.194,6.0,0.242,0.468,0.226,0.0,0.19,11.0,0.254,0.495,0.241,0.292,5.47,1.16,10.59,1.38,26.1,15.91,5.52,0.667,0.66,1.9,6.49,3.42,1.56,0.4,4.0,0.5,2.0,0.6,1.35,0.75,1.0
Donovan Solano,456781,137,63.0,29.0,23.0,12.0,0.0,4.0,40.0,9.0,0.0,61.0,1.0,0.349,175.0,0.38,0.486,0.865,1.0,0.0,0.0,3.0,739.0,187.0,85.0,21.0,49.0,0.0,2.0,0.429,0.62,43.75,0.0,0.5,9.0,0.526,1.137,0.611,21.0,0.381,16.0,0.409,1.004,0.595,0.292,5.47,1.16,10.59,1.38,26.1,15.91,5.52,0.667,0.66,1.9,6.49,3.42,1.56,0.4,6.0,0.333,2.0,0.333,0.666,0.333,1.0
Evan Longoria,446334,137,100.0,82.0,50.0,16.0,2.0,17.0,80.0,31.0,0.0,90.0,4.0,0.26,346.0,0.326,0.465,0.792,1.0,2.0,0.667,10.0,1499.0,383.0,161.0,56.0,137.0,0.0,2.0,0.291,0.85,20.35,14.0,0.321,9.0,0.375,0.911,0.536,15.25,0.361,22.0,0.385,0.975,0.59,0.292,5.47,1.16,10.59,1.38,26.1,15.91,5.52,0.667,0.66,1.9,6.49,3.42,1.56,0.4,5.0,0.4,2.0,0.4,1.4,1.0,1.0
Kevin Pillar,607680,137,130.0,139.0,70.0,33.0,2.0,19.0,74.0,14.0,4.0,127.0,7.0,0.26,488.0,0.288,0.453,0.741,5.0,11.0,0.688,14.0,1674.0,514.0,221.0,72.0,204.0,0.0,5.0,0.27,0.91,25.68,15.0,0.333,10.0,0.333,0.966,0.633,10.0,0.367,22.0,0.397,1.18,0.783,0.292,5.47,1.16,10.59,1.38,26.1,15.91,5.52,0.667,0.66,1.9,6.49,3.42,1.56,0.4,4.0,0.0,0.0,0.2,0.2,0.0,1.0
Mike Yastrzemski,573262,137,77.0,56.0,46.0,15.0,3.0,17.0,76.0,19.0,1.0,73.0,3.0,0.27,270.0,0.322,0.537,0.859,3.0,1.0,0.25,4.0,1137.0,296.0,145.0,47.0,121.0,1.0,3.0,0.311,0.81,15.88,31.0,0.258,8.0,0.303,0.755,0.452,8.14,0.298,17.0,0.344,1.116,0.772,0.292,5.47,1.16,10.59,1.38,26.1,15.91,5.52,0.667,0.66,1.9,6.49,3.42,1.56,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Scooter Gennett,571697,137,41.0,33.0,14.0,7.0,0.0,2.0,40.0,2.0,0.0,30.0,2.0,0.227,132.0,0.246,0.326,0.572,0.0,0.0,0.0,1.0,497.0,138.0,43.0,11.0,56.0,0.0,2.0,0.304,1.06,66.0,0.0,0.231,6.0,0.231,0.5,0.269,46.0,0.239,11.0,0.265,0.613,0.348,0.292,5.47,1.16,10.59,1.38,26.1,15.91,5.52,0.667,0.66,1.9,6.49,3.42,1.56,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Vogt,519390,137,77.0,27.0,22.0,20.0,2.0,8.0,48.0,16.0,0.0,53.0,1.0,0.276,192.0,0.33,0.526,0.856,1.0,0.0,0.0,0.0,849.0,212.0,101.0,29.0,78.0,0.0,3.0,0.324,0.4,24.0,10.5,0.238,5.0,0.227,0.751,0.524,15.33,0.217,10.0,0.213,0.67,0.457,0.292,5.47,1.16,10.59,1.38,26.1,15.91,5.52,0.667,0.66,1.9,6.49,3.42,1.56,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Smith,669257,119,31.0,12.0,21.0,8.0,0.0,12.0,31.0,11.0,1.0,29.0,2.0,0.302,96.0,0.378,0.76,1.139,0.0,1.0,1.0,1.0,479.0,111.0,73.0,31.0,32.0,0.0,2.0,0.309,0.46,8.0,7.67,0.217,5.0,0.308,0.917,0.609,7.83,0.277,13.0,0.375,1.077,0.702,0.292,5.47,1.16,10.59,1.38,26.1,15.91,5.52,0.667,0.66,1.9,6.49,3.42,1.56,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Adam Jones,430945,109,117.0,116.0,61.0,23.0,1.0,14.0,83.0,24.0,2.0,112.0,7.0,0.267,419.0,0.316,0.427,0.743,1.0,2.0,0.667,14.0,1626.0,454.0,179.0,57.0,157.0,0.0,3.0,0.302,1.05,29.93,17.0,0.235,4.0,0.316,0.845,0.529,34.0,0.265,9.0,0.306,0.718,0.412,0.364,8.72,0.93,14.95,3.4,21.2,19.11,8.92,0.0,0.63,2.56,9.55,3.74,2.08,0.0,5.0,0.4,2.0,0.4,0.8,0.4,1.0
Alex Avila,488671,109,47.0,35.0,18.0,5.0,0.0,9.0,48.0,29.0,6.0,27.0,1.0,0.223,121.0,0.377,0.488,0.865,0.0,1.0,1.0,6.0,632.0,151.0,59.0,22.0,42.0,0.0,0.0,0.281,3.18,13.44,16.0,0.125,2.0,0.263,0.576,0.313,9.5,0.237,9.0,0.37,0.923,0.553,0.364,8.72,0.93,14.95,3.4,21.2,19.11,8.92,0.0,0.63,2.56,9.55,3.74,2.08,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Carson Kelly,608348,109,92.0,60.0,36.0,17.0,0.0,18.0,60.0,37.0,9.0,65.0,2.0,0.252,258.0,0.349,0.527,0.876,0.0,0.0,0.0,10.0,1271.0,298.0,136.0,43.0,115.0,0.0,1.0,0.26,0.81,14.33,15.0,0.133,2.0,0.278,0.611,0.333,10.25,0.195,8.0,0.353,0.841,0.488,0.364,8.72,0.93,14.95,3.4,21.2,19.11,8.92,0.0,0.63,2.56,9.55,3.74,2.08,0.0,3.0,0.333,1.0,0.5,0.833,0.333,1.0
Christian Walker,572233,109,123.0,91.0,67.0,22.0,1.0,23.0,126.0,53.0,3.0,113.0,5.0,0.264,428.0,0.351,0.481,0.832,1.0,7.0,0.875,8.0,1964.0,487.0,206.0,58.0,189.0,0.0,1.0,0.321,0.92,18.61,21.0,0.333,7.0,0.417,0.941,0.524,16.67,0.3,15.0,0.364,0.864,0.5,0.364,8.72,0.93,14.95,3.4,21.2,19.11,8.92,0.0,0.63,2.56,9.55,3.74,2.08,0.0,4.0,0.25,1.0,0.25,0.5,0.25,1.0
Eduardo Escobar,500871,109,128.0,105.0,79.0,24.0,10.0,29.0,106.0,42.0,2.0,136.0,3.0,0.266,511.0,0.32,0.523,0.842,1.0,5.0,0.833,7.0,2176.0,566.0,267.0,101.0,214.0,0.0,10.0,0.277,0.6,17.62,28.0,0.143,4.0,0.172,0.565,0.393,16.25,0.169,11.0,0.191,0.637,0.446,0.364,8.72,0.93,14.95,3.4,21.2,19.11,8.92,0.0,0.63,2.56,9.55,3.74,2.08,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0
Ildemaro Vargas,545121,109,74.0,66.0,23.0,7.0,0.0,5.0,21.0,9.0,0.0,45.0,0.0,0.26,173.0,0.295,0.387,0.682,0.0,1.0,1.0,6.0,681.0,183.0,67.0,20.0,69.0,0.0,1.0,0.27,1.57,34.6,0.0,0.286,2.0,0.286,0.715,0.429,19.0,0.316,6.0,0.316,0.842,0.526,0.364,8.72,0.93,14.95,3.4,21.2,19.11,8.92,0.0,0.63,2.56,9.55,3.74,2.08,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Lamb,571875,109,53.0,28.0,23.0,6.0,1.0,5.0,41.0,24.0,1.0,27.0,4.0,0.2,135.0,0.335,0.37,0.706,0.0,0.0,0.0,3.0,713.0,164.0,50.0,19.0,55.0,0.0,1.0,0.244,0.7,27.0,0.0,0.059,1.0,0.158,0.217,0.059,34.0,0.118,4.0,0.231,0.437,0.206,0.364,8.72,0.93,14.95,3.4,21.2,19.11,8.92,0.0,0.63,2.56,9.55,3.74,2.08,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0
Jarrod Dyson,502481,109,106.0,94.0,56.0,10.0,2.0,7.0,71.0,37.0,0.0,85.0,1.0,0.254,335.0,0.329,0.358,0.687,4.0,27.0,0.871,1.0,1409.0,374.0,120.0,24.0,88.0,0.0,1.0,0.302,1.09,47.86,0.0,0.188,3.0,0.235,0.485,0.25,45.0,0.244,11.0,0.277,0.633,0.356,0.364,8.72,0.93,14.95,3.4,21.2,19.11,8.92,0.0,0.63,2.56,9.55,3.74,2.08,0.0,9.0,0.111,1.0,0.111,0.222,0.111,0.0
Josh Rojas,668942,109,12.0,5.0,3.0,1.0,0.0,0.0,10.0,4.0,0.0,6.0,0.0,0.182,33.0,0.27,0.212,0.482,1.0,1.0,0.5,1.0,141.0,37.0,7.0,2.0,16.0,0.0,0.0,0.261,0.42,0.0,0.0,0.067,1.0,0.222,0.289,0.067,0.0,0.182,6.0,0.27,0.482,0.212,0.364,8.72,0.93,14.95,3.4,21.2,19.11,8.92,0.0,0.63,2.56,9.55,3.74,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ketel Marte,606466,109,124.0,135.0,86.0,29.0,8.0,27.0,77.0,47.0,2.0,160.0,4.0,0.321,498.0,0.383,0.574,0.957,2.0,9.0,0.818,7.0,2104.0,551.0,286.0,76.0,168.0,0.0,2.0,0.336,1.05,18.44,9.67,0.345,10.0,0.406,1.13,0.724,21.33,0.344,22.0,0.408,0.955,0.547,0.364,8.72,0.93,14.95,3.4,21.2,19.11,8.92,0.0,0.63,2.56,9.55,3.74,2.08,0.0,4.0,0.25,1.0,0.5,1.0,0.5,0.0
Nick Ahmed,605113,109,129.0,137.0,69.0,26.0,4.0,17.0,92.0,44.0,1.0,119.0,2.0,0.264,450.0,0.325,0.453,0.779,1.0,7.0,0.875,11.0,1927.0,508.0,204.0,71.0,196.0,1.0,11.0,0.29,1.2,26.47,22.0,0.091,2.0,0.192,0.419,0.227,8.33,0.26,13.0,0.309,1.009,0.7,0.364,8.72,0.93,14.95,3.4,21.2,19.11,8.92,0.0,0.63,2.56,9.55,3.74,2.08,0.0,6.0,0.167,1.0,0.167,0.834,0.667,1.0
Tim Locastro,641796,109,70.0,43.0,28.0,8.0,2.0,1.0,28.0,12.0,0.0,42.0,16.0,0.256,164.0,0.363,0.348,0.71,0.0,12.0,1.0,0.0,756.0,194.0,57.0,15.0,73.0,1.0,1.0,0.301,0.81,164.0,0.0,0.313,5.0,0.389,0.702,0.313,31.0,0.258,8.0,0.343,0.762,0.419,0.364,8.72,0.93,14.95,3.4,21.2,19.11,8.92,0.0,0.63,2.56,9.55,3.74,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
